,iterationName,gameID,trialNum,trialStartTime,submitTime,clickedTime,confirmTime,totalTrialDuration,PT,RT,cardinality,clicked,correct,score,symbols,symbolsProcess,targetLoc,d1,d2,messageLength,tokenRatio
1075,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,16,1639678826852.0,1639678856373.0,1639678864298.0,1639678865318.0,38.466,29.521,8.945,9,8,False,24,"[2, 2, 4, 1]","1639678830110:2,1639678833606:2,1639678850638:4,1639678852862:1",3,7,8,4,0.4444444444444444
1077,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,20,1639678855249.0,1639678866786.0,1639678880823.0,1639678881504.0,26.255,11.537,14.718,16,16,True,39,"[4, 4, 4, 4]","1639678865534:4,1639678865859:4,1639678866020:4,1639678866445:4",2,14,15,4,0.25
1079,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,26,1639678872304.0,1639678876274.0,1639678879274.0,1639678880070.0,7.766,3.97,3.796,3,3,True,75,[3],1639678875198:3,2,5,4,1,0.3333333333333333
1080,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,24,1639678858970.0,1639678877803.0,1639678889353.0,1639678890217.0,31.247,18.833,12.414,16,16,True,66,"[4, 4, 4, 4]","1639678875953:4,1639678876123:4,1639678876605:4,1639678876991:4",1,15,14,4,0.25
1081,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,17,1639678867320.0,1639678881595.0,1639678887199.0,1639678889109.0,21.789,14.275,7.514,6,6,True,24,"[2, 2, 2]","1639678876814:2,1639678877126:2,1639678877463:2",1,5,7,3,0.5
1082,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,27,1639678882072.0,1639678885153.0,1639678887402.0,1639678888117.0,6.045,3.081,2.964,1,1,True,78,[1],1639678883993:1,3,3,2,1,1.0
1083,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,21,1639678883509.0,1639678888883.0,1639678891193.0,1639678891860.0,8.351,5.374,2.977,2,2,True,42,[2],1639678887494:2,1,1,3,1,0.5
1084,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,18,1639678891110.0,1639678895316.0,1639678898921.0,1639678900675.0,9.565,4.206,5.359,1,1,True,27,[1],1639678893942:1,1,2,3,1,1.0
1086,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,28,1639678890120.0,1639678902381.0,1639678910786.0,1639678911786.0,21.666,12.261,9.405,15,15,True,81,"[4, 4, 4, 3]","1639678898943:4,1639678899549:4,1639678900078:4,1639678901081:3",1,16,14,4,0.26666666666666666
1087,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,25,1639678892219.0,1639678904923.0,1639678908513.0,1639678909337.0,17.118,12.704,4.414,3,3,True,69,[3],1639678903874:3,3,1,2,1,0.3333333333333333
1089,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,22,1639678893864.0,1639678910638.0,1639678914423.0,1639678915123.0,21.259,16.774,4.485,15,16,False,45,"[4, 4, 4, 3]","1639678903006:4,1639678904098:4,1639678908212:4,1639678909488:3",1,14,16,4,0.26666666666666666
1090,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,29,1639678913789.0,1639678920598.0,1639678928424.0,1639678929407.0,15.618,6.809,8.809,9,9,True,84,"[3, 3, 3]","1639678918943:3,1639678919160:3,1639678919413:3",2,8,10,3,0.3333333333333333
1091,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,19,1639678902679.0,1639678921933.0,1639678940409.0,1639678942105.0,39.426,19.254,20.172,7,7,True,30,"[2, 2, 2, 1]","1639678908078:2,1639678908798:2,1639678912854:2,1639678913214:1",2,6,5,4,0.5714285714285714
1092,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,26,1639678911349.0,1639678929027.0,1639678932293.0,1639678934720.0,23.371,17.678,5.693,13,13,True,72,"[4, 4, 4, 1]","1639678920218:4,1639678920440:4,1639678920768:4,1639678922439:1",3,14,12,4,0.3076923076923077
1094,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,30,1639678931411.0,1639678941361.0,1639678945214.0,1639678945898.0,14.487,9.95,4.537,13,13,True,87,"[4, 4, 4, 1]","1639678938556:4,1639678938867:4,1639678939183:4,1639678940228:1",1,11,12,4,0.3076923076923077
1095,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,23,1639678917125.0,1639678943099.0,1639678948009.0,1639678949231.0,32.106,25.974,6.132,13,13,True,45,"[4, 4, 4, 1]","1639678939585:4,1639678940031:4,1639678941724:4,1639678942563:1",1,12,14,4,0.3076923076923077
1097,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,20,1639678944109.0,1639678954412.0,1639678965001.0,1639678966114.0,22.005,10.303,11.702,5,5,True,33,"[4, 1]","1639678951510:4,1639678952198:1",2,4,6,2,0.4
1098,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,27,1639678936726.0,1639678957166.0,1639678942579.0,1639678960781.0,24.055,20.44,3.615,11,11,True,75,"[4, 4, 3]","1639678954087:4,1639678954278:4,1639678956142:3",3,10,12,3,0.2727272727272727
1099,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,24,1639678951233.0,1639678958452.0,1639678964965.0,1639678965749.0,14.516,7.219,7.297,6,6,True,48,"[4, 2]","1639678957473:4,1639678958039:2",2,7,5,2,0.3333333333333333
1100,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,31,1639678947902.0,1639678958803.0,1639678962724.0,1639678963384.0,15.482,10.901,4.581,11,11,True,90,"[4, 4, 3]","1639678953487:4,1639678955806:4,1639678956555:3",3,10,9,3,0.2727272727272727
1101,run1,0948-bddb1afc-37c2-4275-8772-a8baaac09ef7,32,1639678965389.0,1639678971526.0,1639678975776.0,1639678976506.0,11.117,6.137,4.98,8,8,True,93,"[4, 4]","1639678969984:4,1639678970310:4",2,7,9,2,0.25
1102,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,28,1639678962793.0,1639678972786.0,1639678975053.0,1639678975790.0,12.997,9.993,3.004,8,8,True,78,"[4, 4]","1639678968364:4,1639678969050:4",2,9,7,2,0.25
1103,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,29,1639678977795.0,1639678981509.0,1639678983760.0,1639678984597.0,6.802,3.714,3.088,2,2,True,81,[2],1639678980781:2,2,3,1,1,0.5
1104,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,25,1639678967750.0,1639678982121.0,1639678985560.0,1639678986252.0,18.502,14.371,4.131,9,9,True,51,"[4, 4, 1]","1639678979496:4,1639678979922:4,1639678981553:1",1,11,10,3,0.3333333333333333
1106,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,26,1639678988257.0,1639678995488.0,1639678997245.0,1639678998013.0,9.756,7.231,2.525,12,11,False,54,"[4, 4, 4]","1639678994336:4,1639678994721:4,1639678995157:4",3,11,13,3,0.25
1107,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,30,1639678986607.0,1639678999143.0,1639679003330.0,1639679004216.0,17.609,12.536,5.073,7,7,True,84,"[4, 3]","1639678991420:4,1639678991850:4,1639678993913:del,1639678996576:3",1,6,8,2,0.2857142857142857
1108,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,27,1639679000014.0,1639679007310.0,1639679017943.0,1639679018744.0,18.73,7.296,11.434,8,8,True,54,"[4, 4]","1639679006373:4,1639679006753:4",1,9,7,2,0.25
1109,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,31,1639679006218.0,1639679012804.0,1639679017524.0,1639679018402.0,12.184,6.586,5.598,6,6,True,87,"[4, 2]","1639679010987:4,1639679011864:2",1,4,5,2,0.3333333333333333
1110,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,21,1639678968116.0,1639679018595.0,1639679037033.0,1639679051978.0,83.862,50.479,33.383,14,14,True,36,"[4, 2, 2, 2, 2, 1, 1]","1639678974766:3,1639678978374:2,1639678983494:1,1639678985879:2,1639678986670:2,1639678987902:2,1639678989070:1,1639678996910:del,1639678997054:del,1639678997190:del,1639678997326:del,1639678997462:del,1639678997606:del,1639678997750:del,1639679001342:4,1639679003822:2,1639679004366:1,1639679008958:del,1639679009094:del,1639679009238:del,1639679010446:4,1639679012102:2,1639679013454:2,1639679014614:2,1639679015046:2,1639679016942:1,1639679017182:1",1,13,15,7,0.5
1111,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,28,1639679020745.0,1639679028334.0,1639679031026.0,1639679032126.0,11.381,7.589,3.792,10,10,True,57,"[4, 4, 2]","1639679027059:4,1639679027409:4,1639679027880:2",2,11,9,3,0.3
1112,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,29,1639679034127.0,1639679037654.0,1639679040309.0,1639679041130.0,7.003,3.527,3.476,1,1,True,60,[1],1639679037425:1,2,3,2,1,1.0
1113,run1,9813-17be37a6-b93a-4dcb-9dad-3e2d7a185c7f,32,1639679020407.0,1639679039122.0,1639679043293.0,1639679044061.0,23.654,18.715,4.939,12,11,False,90,"[4, 4, 4]","1639679032400:4,1639679032556:4,1639679032878:4",3,13,11,3,0.25
1114,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,30,1639679043137.0,1639679049409.0,1639679052421.0,1639679053779.0,10.642,6.272,4.37,5,5,True,63,"[4, 1]","1639679048036:4,1639679048722:1",3,4,6,2,0.4
1115,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,31,1639679055786.0,1639679063151.0,1639679068256.0,1639679069091.0,13.305,7.365,5.94,11,13,False,66,"[4, 4, 3]","1639679062236:4,1639679062627:4,1639679062992:3",3,13,12,3,0.2727272727272727
1116,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,22,1639679053981.0,1639679076748.0,1639679111178.0,1639679116774.0,62.793,22.767,40.026,15,14,False,39,"[2, 3, 3, 4, 2]","1639679059270:2,1639679061318:3,1639679066734:3,1639679072358:4,1639679073614:2",1,16,14,5,0.3333333333333333
1117,run1,1206-94ecaed5-8d92-4050-a02b-26c6f81b6db6,32,1639679071094.0,1639679078651.0,1639679088446.0,1639679089110.0,18.016,7.557,10.459,7,7,True,66,"[4, 3]","1639679077076:4,1639679077948:3",2,6,5,2,0.2857142857142857
1120,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,23,1639679118778.0,1639679143362.0,1639679166730.0,1639679168010.0,49.232,24.584,24.648,13,13,True,39,"[1, 1, 2, 3, 2, 4]","1639679122190:1,1639679122614:1,1639679125117:2,1639679133413:3,1639679138637:2,1639679139782:4",3,12,14,6,0.46153846153846156
1123,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,24,1639679170015.0,1639679209380.0,1639679253098.0,1639679254283.0,84.268,39.365,44.903,11,11,True,42,"[1, 2, 4, 2, 2]","1639679187341:1,1639679195101:2,1639679201637:4,1639679202525:2,1639679202709:2",2,10,9,5,0.45454545454545453
1130,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,25,1639679256286.0,1639679314972.0,1639679355298.0,1639679356507.0,100.221,58.686,41.535,16,15,False,45,"[4, 2, 1, 3, 2, 2, 1]","1639679269317:4,1639679272158:2,1639679274989:2,1639679281629:3,1639679283437:2,1639679284134:1,1639679284805:2,1639679290277:del,1639679290485:del,1639679290621:del,1639679290773:del,1639679290910:del,1639679291053:del,1639679291197:del,1639679293413:4,1639679294989:2,1639679297781:2,1639679301357:del,1639679304069:1,1639679307677:3,1639679310334:2,1639679311493:2,1639679312301:1",1,14,15,7,0.4375
1134,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,26,1639679358512.0,1639679363548.0,1639679367499.0,1639679368668.0,10.156,5.036,5.12,2,2,True,45,[2],1639679361189:2,1,1,3,1,0.5
1137,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,27,1639679370670.0,1639679385535.0,1639679396210.0,1639679398811.0,28.141,14.865,13.276,10,10,True,48,"[2, 1, 2, 2, 3]","1639679374285:2,1639679377365:1,1639679380181:2,1639679380549:2,1639679383413:3",2,8,9,5,0.5
1140,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,28,1639679400814.0,1639679404885.0,1639679407259.0,1639679408427.0,7.613,4.071,3.542,3,3,True,51,[3],1639679403581:3,2,2,1,1,0.3333333333333333
1143,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,29,1639679410430.0,1639679425630.0,1639679464260.0,1639679465300.0,54.87,15.2,39.67,8,10,False,54,"[3, 1, 4, 3]","1639679417117:3,1639679418373:1,1639679423957:4,1639679424701:3",2,9,10,4,0.5
1148,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,30,1639679467302.0,1639679480344.0,1639679486484.0,1639679487725.0,20.423,13.042,7.381,4,4,True,54,"[1, 2, 1]","1639679472254:4,1639679476989:del,1639679477670:1,1639679478749:2,1639679479197:1",2,3,5,3,0.75
1153,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,1,1639679502995.0,1639679512771.0,1639679516391.0,1639679517817.0,14.822,9.776,5.046,3,3,True,0,[3],1639679512867:3,3,1,2,1,0.3333333333333333
1155,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,2,1639679519851.0,1639679533433.0,1639679543885.0,1639679545219.0,25.368,13.582,11.786,10,10,True,3,"[4, 1, 2, 3]","1639679527139:4,1639679532420:1,1639679532816:2,1639679533448:3",2,11,9,4,0.4
1156,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,31,1639679489727.0,1639679537420.0,1639679544091.0,1639679545581.0,55.854,47.693,8.161,12,12,True,57,"[1, 2, 4, 1, 4]","1639679512533:2,1639679513845:del,1639679514709:1,1639679516261:4,1639679520245:1,1639679523030:4,1639679523789:2,1639679527030:del,1639679527189:del,1639679527317:del,1639679527445:del,1639679527589:del,1639679528893:1,1639679531165:2,1639679534565:4,1639679535613:1,1639679536333:4",3,13,14,5,0.4166666666666667
1157,run1,8032-f7795644-8dcf-491d-8fb8-c547b70ac4fa,32,1639679547583.0,1639679564372.0,1639679575844.0,1639679581460.0,33.877,16.789,17.088,9,9,True,60,"[3, 1, 2, 1, 2]","1639679555038:3,1639679557701:1,1639679558213:2,1639679562037:1,1639679562453:2",3,8,10,5,0.5555555555555556
1158,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,3,1639679547222.0,1639679566562.0,1639679571461.0,1639679572649.0,25.427,19.34,6.087,16,15,False,6,[4],1639679565515:4,2,14,15,1,0.0625
1162,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,4,1639679574657.0,1639679587083.0,1639679591807.0,1639679593007.0,18.35,12.426,5.924,14,13,False,6,[3],1639679587143:3,2,15,13,1,0.07142857142857142
1165,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,5,1639679595014.0,1639679621113.0,1639679635659.0,1639679636687.0,41.673,26.099,15.574,12,11,False,6,"[4, 4, 4]","1639679614059:4,1639679614555:4,1639679615623:4,1639679615915:4,1639679620388:del",3,11,10,3,0.25
1166,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,6,1639679638690.0,1639679649212.0,1639679653345.0,1639679654257.0,15.567,10.522,5.045,7,7,True,6,"[4, 3]","1639679649999:4,1639679650367:3",2,6,8,2,0.2857142857142857
1168,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,7,1639679656258.0,1639679660423.0,1639679662987.0,1639679664229.0,7.971,4.165,3.806,1,1,True,9,[1],1639679660855:1,1,2,3,1,1.0
1169,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,8,1639679666237.0,1639679670050.0,1639679673011.0,1639679673917.0,7.68,3.813,3.867,2,2,True,12,[2],1639679670991:2,1,3,4,1,0.5
1170,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,9,1639679675919.0,1639679686845.0,1639679692403.0,1639679693397.0,17.478,10.926,6.552,11,11,True,15,"[4, 4, 2, 1]","1639679683375:4,1639679683787:4,1639679684963:2,1639679685575:1",3,10,12,4,0.36363636363636365
1171,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,10,1639679695398.0,1639679708283.0,1639679712067.0,1639679713077.0,17.679,12.885,4.794,9,9,True,18,"[4, 4, 1]","1639679706091:4,1639679706279:4,1639679707031:1",2,7,8,3,0.3333333333333333
1173,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,11,1639679715082.0,1639679729623.0,1639679734993.0,1639679735813.0,20.731,14.541,6.19,13,13,True,21,"[4, 4, 4, 1]","1639679721787:4,1639679721932:4,1639679722439:4,1639679723459:1",1,12,11,4,0.3076923076923077
1175,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,12,1639679737818.0,1639679744167.0,1639679747811.0,1639679748741.0,10.923,6.349,4.574,8,8,True,24,"[4, 4]","1639679744955:4,1639679745080:4",2,9,10,2,0.25
1176,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,13,1639679750745.0,1639679757404.0,1639679760277.0,1639679761099.0,10.354,6.659,3.695,5,5,True,27,"[4, 1]","1639679756884:4,1639679757395:1",3,4,6,2,0.4
1178,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,14,1639679763100.0,1639679779182.0,1639679788093.0,1639679789017.0,25.917,16.082,9.835,15,13,False,30,"[4, 4, 4, 3]","1639679772131:4,1639679772275:4,1639679773552:4,1639679775056:3",1,13,14,4,0.26666666666666666
1179,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,15,1639679791024.0,1639679800944.0,1639679803939.0,1639679805009.0,13.985,9.92,4.065,6,6,True,30,"[4, 2]","1639679800232:4,1639679800680:2",1,8,7,2,0.3333333333333333
1180,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,16,1639679807012.0,1639679810864.0,1639679813281.0,1639679814121.0,7.109,3.852,3.257,4,4,True,33,[4],1639679811768:4,1,3,5,1,0.25
1182,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,17,1639679816127.0,1639679820848.0,1639679822497.0,1639679823249.0,7.122,4.721,2.401,3,3,True,36,[3],1639679821920:3,1,1,2,1,0.3333333333333333
1183,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,18,1639679825256.0,1639679835915.0,1639679838895.0,1639679839627.0,14.371,10.659,3.712,10,10,True,39,"[4, 4, 2]","1639679833124:4,1639679833256:4,1639679833883:2",1,11,9,3,0.3
1185,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,19,1639679841629.0,1639679860735.0,1639679874603.0,1639679875409.0,33.78,19.106,14.674,16,16,True,42,"[4, 4, 4, 4]","1639679861091:4,1639679861235:4,1639679861379:4,1639679861711:4",3,15,14,4,0.25
1186,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,20,1639679877412.0,1639679890199.0,1639679894413.0,1639679895185.0,17.773,12.787,4.986,14,13,False,45,"[4, 4, 4, 2]","1639679885747:4,1639679885895:4,1639679886291:4,1639679887363:2",1,12,13,4,0.2857142857142857
1187,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,21,1639679897194.0,1639679910333.0,1639679915953.0,1639679916775.0,19.581,13.139,6.442,12,12,True,45,"[4, 4, 4]","1639679907595:4,1639679907715:4,1639679907854:4",3,13,14,3,0.25
1188,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,22,1639679918778.0,1639679923453.0,1639679931471.0,1639679934025.0,15.247,4.675,10.572,7,7,True,48,"[4, 3]","1639679924275:4,1639679924615:3",2,8,9,2,0.2857142857142857
1189,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,23,1639679936033.0,1639679939974.0,1639679942367.0,1639679943213.0,7.18,3.941,3.239,1,1,True,51,[1],1639679940727:1,1,3,2,1,1.0
1190,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,24,1639679945221.0,1639679948790.0,1639679951063.0,1639679951869.0,6.648,3.569,3.079,2,2,True,54,[2],1639679949699:2,2,3,1,1,0.5
1191,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,25,1639679953877.0,1639679962751.0,1639679969315.0,1639679970175.0,16.298,8.874,7.424,11,11,True,57,"[4, 4, 3]","1639679960611:4,1639679960752:4,1639679963832:3",1,10,9,3,0.2727272727272727
1192,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,26,1639679972180.0,1639679978723.0,1639679985611.0,1639679987501.0,15.321,6.543,8.778,9,9,True,60,"[4, 4, 1]","1639679978476:4,1639679978620:4,1639679979147:1",1,10,8,3,0.3333333333333333
1193,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,27,1639679989507.0,1639680000225.0,1639680007139.0,1639680008391.0,18.884,10.718,8.166,13,15,False,63,"[4, 4, 4, 1]","1639679996891:4,1639679997036:4,1639679997248:4,1639679997948:1",2,15,14,4,0.3076923076923077
1194,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,28,1639680010395.0,1639680016563.0,1639680022971.0,1639680023835.0,13.44,6.168,7.272,8,8,True,63,"[4, 4]","1639680016780:4,1639680016911:4",3,7,6,2,0.25
1195,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,29,1639680025843.0,1639680030548.0,1639680034125.0,1639680034967.0,9.124,4.705,4.419,5,5,True,66,"[4, 1]","1639680030847:4,1639680031287:1",2,4,6,2,0.4
1197,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,30,1639680036968.0,1639680050380.0,1639680064767.0,1639680065749.0,28.781,13.412,15.369,15,16,False,69,"[4, 4, 4, 3]","1639680045103:4,1639680045247:4,1639680046455:4,1639680047143:3",1,16,14,4,0.26666666666666666
1198,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,31,1639680067752.0,1639680072957.0,1639680076485.0,1639680077291.0,9.539,5.205,4.334,6,6,True,69,"[4, 2]","1639680073455:4,1639680073967:2",1,7,8,2,0.3333333333333333
1200,run1,0168-1e27cc07-d5d4-44a3-8216-74f75b56f63c,32,1639680079292.0,1639680082686.0,1639680086301.0,1639680087419.0,8.127,3.394,4.733,4,4,True,72,[4],1639680083727:4,2,3,5,1,0.25
1223,run1,7208-f2a53c36-90e9-4408-9a45-a0c4379c2a5b,1,1639767293516.0,1639767314022.0,1639767337424.0,1639767338560.0,45.044,20.506,24.538,9,9,True,0,[4],1639767306702:4,3,7,8,1,0.1111111111111111
1224,run1,7208-f2a53c36-90e9-4408-9a45-a0c4379c2a5b,2,1639767340562.0,1639767364428.0,1639767375343.0,1639767385335.0,44.773,23.866,20.907,4,4,True,3,[2],1639767357353:2,1,5,3,1,0.25
1225,run1,0235-c5e4803c-453d-4555-aec8-ec9dff1b87d1,1,1639767366572.0,1639767372074.0,1639767383766.0,1639767384915.0,18.343,5.502,12.841,2,2,True,0,[2],1639767370143:2,3,1,3,1,0.5
1227,run1,0235-c5e4803c-453d-4555-aec8-ec9dff1b87d1,2,1639767386917.0,1639767397054.0,1639767403234.0,1639767406739.0,19.822,10.137,9.685,6,6,True,3,"[3, 3]","1639767393446:3,1639767393800:3",1,7,8,2,0.3333333333333333
1228,run1,7208-f2a53c36-90e9-4408-9a45-a0c4379c2a5b,3,1639767387338.0,1639767417532.0,1639767436782.0,1639767437662.0,50.324,30.194,20.13,13,13,True,6,[3],1639767413220:3,3,14,15,1,0.07692307692307693
1229,run1,0235-c5e4803c-453d-4555-aec8-ec9dff1b87d1,3,1639767408741.0,1639767422235.0,1639767444550.0,1639767445534.0,36.793,13.494,23.299,8,6,False,6,"[4, 4, 2]","1639767416322:4,1639767417201:4,1639767421030:2",2,7,6,3,0.375
1231,run1,0235-c5e4803c-453d-4555-aec8-ec9dff1b87d1,4,1639767447536.0,1639767453794.0,1639767456618.0,1639767457539.0,10.003,6.258,3.745,4,4,True,6,[4],1639767452905:4,3,3,2,1,0.25
1233,run1,1213-31b6ef72-cd71-48d2-9e9d-034a724b4d75,1,1639767429361.0,1639767462955.0,1639767486357.0,1639767489639.0,60.278,33.594,26.684,14,12,False,0,"[4, 4, 4, 2]","1639767457984:4,1639767458738:4,1639767459783:4,1639767461024:2",1,13,12,4,0.2857142857142857
1234,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,1,1639767467252.0,1639767473910.0,1639767478799.0,1639767480078.0,12.826,6.658,6.168,2,2,True,0,[2],1639767469152:2,1,3,1,1,0.5
1236,run1,7208-f2a53c36-90e9-4408-9a45-a0c4379c2a5b,4,1639767439665.0,1639767480437.0,1639767490357.0,1639767492109.0,52.444,40.772,11.672,5,5,True,9,[2],1639767478934:2,3,4,6,1,0.2
1237,run1,0235-c5e4803c-453d-4555-aec8-ec9dff1b87d1,5,1639767459542.0,1639767486420.0,1639767501441.0,1639767502535.0,42.993,26.878,16.115,15,14,False,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]","1639767467071:1,1639767467268:1,1639767467442:1,1639767467650:1,1639767467843:1,1639767468060:1,1639767469100:3,1639767480665:del,1639767481626:1,1639767481784:1,1639767481906:1,1639767482049:1,1639767482194:1,1639767482844:4,1639767484046:del,1639767484894:3",3,14,16,12,0.8
1238,run1,1213-31b6ef72-cd71-48d2-9e9d-034a724b4d75,2,1639767491644.0,1639767499432.0,1639767504137.0,1639767505285.0,13.641,7.788,5.853,4,2,False,0,[4],1639767495313:4,3,2,3,1,0.25
1241,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,2,1639767482082.0,1639767506735.0,1639767560116.0,1639767561654.0,79.572,24.653,54.919,7,6,False,3,"[4, 3]","1639767503867:4,1639767504390:3",2,8,6,2,0.2857142857142857
